fecha_hora,codigo,h,t,pr,vv,vv_max,dv,dv_max,p,calidad
2019-10-25 21:00:00,73.0,83.22,20.28,854.37,0.81,1.35,81.78,76.82,0.0,89.67
2019-10-25 22:00:00,73.0,83.04,20.13,854.95,1.97,2.76,40.23,39.97,0.0,94.73
2019-10-25 23:00:00,73.0,81.48,19.8,855.04,2.78,4.18,38.98,35.05,0.02,1.0
2019-10-26 00:00:00,73.0,82.1,18.7,854.75,1.62,2.46,91.28,84.13,0.04,1.0
2019-10-26 01:00:00,73.0,87.04,17.56,853.47,0.68,0.88,175.05,175.6,0.01,1.0
2019-10-26 02:00:00,73.0,86.29,17.3,853.74,0.96,1.3,130.22,141.5,0.0,1.0
2019-10-26 03:00:00,73.0,86.32,17.2,853.48,0.8,1.11,85.57,87.33,0.0,1.0
2019-10-26 04:00:00,73.0,83.35,17.26,853.38,0.82,1.1,174.73,176.12,0.0,1.0
2019-10-26 05:00:00,73.0,84.79,16.72,853.27,1.08,1.38,180.08,179.05,0.0,1.0
2019-10-26 06:00:00,73.0,83.49,17.19,854.17,1.34,1.74,183.03,183.17,0.0,1.0
2019-10-26 07:00:00,73.0,75.15,19.1,854.82,0.7,0.99,133.68,132.73,0.0,1.0
2019-10-26 08:00:00,73.0,69.59,20.43,855.0,0.7,1.15,164.92,138.62,0.0,1.0
2019-10-26 09:00:00,73.0,66.17,21.18,854.89,2.69,3.88,37.83,55.82,0.0,1.0
2019-10-26 10:00:00,73.0,58.44,23.61,854.3,2.54,4.12,129.98,119.65,0.0,1.0
2019-10-26 11:00:00,73.0,50.42,25.3,853.01,2.31,3.64,80.47,90.38,0.0,1.0
2019-10-26 12:00:00,73.0,46.16,26.63,851.96,2.91,4.45,59.72,60.25,0.0,1.0
2019-10-26 13:00:00,73.0,42.11,27.59,850.75,4.24,6.59,38.08,45.53,0.0,1.0
2019-10-26 14:00:00,73.0,43.34,27.45,849.81,4.92,7.44,25.02,49.23,0.0,1.0
2019-10-26 15:00:00,73.0,48.38,26.79,849.51,4.1,6.22,30.33,22.4,0.0,1.0
2019-10-26 16:00:00,73.0,57.0,25.38,849.9,2.95,4.63,31.48,45.27,0.0,1.0
2019-10-26 17:00:00,73.0,62.42,23.18,850.64,2.9,4.7,84.72,93.85,0.0,1.0
2019-10-26 18:00:00,73.0,67.94,19.84,851.88,2.5,4.29,84.73,93.83,0.0,1.0
2019-10-26 19:00:00,73.0,72.71,18.55,852.81,1.88,2.47,67.02,82.08,0.0,1.0
2019-10-26 20:00:00,73.0,75.62,18.35,853.65,2.34,3.06,65.47,65.1,0.0,1.0
2019-10-26 21:00:00,73.0,75.15,18.64,853.88,2.03,2.62,87.8,87.47,0.0,1.0
2019-10-26 22:00:00,73.0,80.52,18.35,854.28,2.0,2.78,88.8,89.7,0.0,1.0
2019-10-26 23:00:00,73.0,82.1,18.25,854.51,0.98,1.3,183.23,181.88,0.0,1.0
2019-10-27 00:00:00,73.0,82.33,18.36,854.05,0.99,1.31,181.33,184.17,0.02,1.0
2019-10-27 01:00:00,73.0,87.26,18.1,853.69,1.01,1.35,136.93,125.6,0.17,1.0
2019-10-27 02:00:00,73.0,88.28,17.36,853.85,1.04,1.42,146.28,145.93,0.16,1.0
2019-10-27 03:00:00,73.0,87.45,16.88,853.66,0.66,0.88,172.38,181.13,0.02,1.0
2019-10-27 04:00:00,73.0,88.72,17.03,853.73,0.52,0.76,126.78,136.9,0.01,1.0
2019-10-27 05:00:00,73.0,88.59,16.9,853.86,1.02,1.32,180.45,184.03,0.02,1.0
2019-10-27 06:00:00,73.0,88.17,17.0,854.22,0.76,1.02,153.08,157.93,0.0,1.0
2019-10-27 07:00:00,73.0,84.18,18.06,855.1,0.89,1.26,141.88,131.03,0.0,1.0
2019-10-27 08:00:00,73.0,69.7,20.47,855.28,0.93,1.35,195.9,197.53,0.0,1.0
2019-10-27 09:00:00,73.0,60.29,21.81,855.27,1.84,2.98,169.33,82.73,0.0,1.0
2019-10-27 10:00:00,73.0,56.69,22.71,854.67,2.32,4.18,150.58,119.37,0.0,1.0
2019-10-27 11:00:00,73.0,55.56,23.65,853.78,2.36,4.0,102.82,102.1,0.0,1.0
2019-10-27 12:00:00,73.0,56.91,23.72,852.77,2.51,3.72,79.2,61.2,0.0,1.0
2019-10-27 13:00:00,73.0,61.99,23.5,851.69,2.46,3.64,70.0,58.73,0.0,1.0
2019-10-27 14:00:00,73.0,55.88,25.04,850.64,3.31,5.16,64.52,99.93,0.0,1.0
2019-10-27 15:00:00,73.0,56.75,25.09,849.96,2.93,4.87,51.27,91.42,0.0,1.0
2019-10-27 16:00:00,73.0,61.99,24.24,849.9,2.25,3.63,115.78,80.5,0.0,1.0
2019-10-27 17:00:00,73.0,67.77,22.77,850.24,1.93,3.42,47.43,63.52,0.0,1.0
2019-10-27 18:00:00,73.0,73.32,21.32,851.24,2.26,3.52,38.78,35.43,0.0,1.0
2019-10-27 19:00:00,73.0,78.36,20.46,852.6,1.77,2.76,41.17,56.38,0.0,1.0
2019-10-27 20:00:00,73.0,80.43,20.13,853.68,1.64,2.52,57.18,71.32,0.0,1.0
2019-10-27 21:00:00,73.0,81.77,19.41,854.02,0.79,1.23,110.47,108.15,0.0,1.0
2019-10-27 22:00:00,73.0,83.49,18.98,854.15,0.84,1.25,121.18,125.45,0.0,1.0
2019-10-27 23:00:00,73.0,85.53,18.65,854.08,1.19,1.54,127.1,125.52,0.0,1.0
2019-10-28 00:00:00,73.0,86.23,18.06,853.41,0.49,0.7,170.6,160.48,0.0,1.0
2019-10-28 01:00:00,73.0,87.03,17.24,852.79,0.52,0.77,145.28,131.43,0.0,1.0
2019-10-28 02:00:00,73.0,86.31,17.1,852.69,0.77,1.09,180.52,161.78,0.0,1.0
2019-10-28 03:00:00,73.0,87.29,16.64,852.45,0.66,0.94,162.43,169.47,0.0,1.0
2019-10-28 04:00:00,73.0,86.4,16.62,852.58,1.01,1.34,171.17,169.52,0.0,1.0
2019-10-28 05:00:00,73.0,84.88,16.74,852.87,1.01,1.44,183.58,183.78,0.0,1.0
2019-10-28 06:00:00,73.0,84.31,16.74,853.19,0.94,1.25,181.88,175.5,0.0,1.0
2019-10-28 07:00:00,73.0,75.41,18.87,853.55,1.23,1.64,182.78,180.68,0.0,1.0
2019-10-28 08:00:00,73.0,63.78,21.38,853.8,1.0,1.44,196.75,200.65,0.0,1.0
2019-10-28 09:00:00,73.0,52.31,24.18,853.61,0.95,1.61,149.55,158.1,0.0,1.0
2019-10-28 10:00:00,73.0,50.98,25.47,852.77,3.02,4.82,81.98,90.48,0.0,1.0
2019-10-28 11:00:00,73.0,46.02,26.76,851.88,3.16,5.04,80.47,99.2,0.0,1.0
2019-10-28 12:00:00,73.0,36.52,28.56,850.93,3.1,5.08,121.45,96.2,0.0,1.0
2019-10-28 13:00:00,73.0,32.8,28.98,849.93,3.7,5.7,63.4,53.32,0.0,1.0
2019-10-28 14:00:00,73.0,28.12,29.36,849.14,2.34,4.19,100.5,95.18,0.0,1.0
2019-10-28 15:00:00,73.0,30.62,28.58,848.61,1.79,2.65,145.62,145.92,0.0,1.0
2019-10-28 16:00:00,73.0,36.78,26.61,848.93,1.34,1.89,87.92,103.52,0.0,1.0
2019-10-28 17:00:00,73.0,44.64,25.23,849.69,1.97,2.7,44.57,49.92,0.0,1.0
2019-10-28 18:00:00,73.0,64.34,23.2,850.75,1.59,2.46,112.52,121.13,0.0,1.0
2019-10-28 19:00:00,73.0,71.32,22.3,852.09,0.8,1.48,165.9,152.78,0.0,1.0
2019-10-28 20:00:00,73.0,77.68,21.7,852.86,1.64,2.67,137.75,111.93,0.0,1.0
2019-10-28 21:00:00,73.0,80.74,21.04,852.74,1.71,2.61,85.47,52.63,0.0,1.0
2019-10-28 22:00:00,73.0,81.43,20.68,853.57,2.03,3.18,50.52,60.77,0.0,1.0
2019-10-28 23:00:00,73.0,81.11,20.47,853.89,2.78,4.11,33.45,42.17,0.0,1.0
2019-10-29 00:00:00,73.0,81.56,19.87,853.06,1.89,2.98,87.98,83.8,0.0,1.0
2019-10-29 01:00:00,73.0,84.03,18.92,852.45,1.76,2.56,103.3,124.97,0.0,1.0
2019-10-29 02:00:00,73.0,83.68,18.82,852.19,1.37,1.77,102.22,91.92,0.0,1.0
2019-10-29 03:00:00,73.0,86.68,18.07,852.62,2.79,3.82,52.5,44.17,0.08,1.0
2019-10-29 04:00:00,73.0,85.59,16.96,852.62,1.95,2.67,56.02,69.7,0.01,1.0
2019-10-29 05:00:00,73.0,85.29,16.87,853.22,1.52,1.99,90.13,96.7,0.0,1.0
2019-10-29 06:00:00,73.0,86.68,17.01,853.98,1.3,1.73,85.37,95.72,0.01,1.0
2019-10-29 07:00:00,73.0,85.86,17.52,854.64,1.12,1.57,67.52,85.85,0.0,1.0
2019-10-29 08:00:00,73.0,77.04,19.27,854.83,1.05,1.5,120.53,113.07,0.0,1.0
2019-10-29 09:00:00,73.0,67.22,21.21,854.79,0.84,1.32,206.88,193.42,0.0,1.0
2019-10-29 10:00:00,73.0,58.75,23.48,853.97,1.1,1.87,170.82,154.37,0.0,1.0
2019-10-29 11:00:00,73.0,51.05,25.13,852.75,1.37,2.32,71.73,75.35,0.0,1.0
2019-10-29 12:00:00,73.0,44.53,26.77,851.48,2.56,3.77,74.15,74.95,0.0,1.0
2019-10-29 13:00:00,73.0,42.11,27.5,850.31,3.23,4.83,45.47,76.07,0.0,1.0
2019-10-29 14:00:00,73.0,39.17,28.0,849.33,3.84,5.99,65.68,65.08,0.0,1.0
2019-10-29 15:00:00,73.0,39.67,27.84,848.71,3.8,5.63,29.53,38.32,0.0,1.0
2019-10-29 16:00:00,73.0,42.1,27.32,848.6,3.58,5.18,42.8,38.58,0.0,1.0
2019-10-29 17:00:00,73.0,55.49,25.34,849.1,2.94,4.32,28.23,48.08,0.0,1.0
2019-10-29 18:00:00,73.0,63.93,23.62,849.94,1.14,2.16,98.03,97.9,0.0,1.0
2019-10-29 19:00:00,73.0,70.15,22.38,851.27,0.87,1.35,142.1,142.65,0.0,1.0
2019-10-29 20:00:00,73.0,70.18,21.7,852.26,2.58,4.13,45.32,90.37,0.0,1.0
2019-10-29 21:00:00,73.0,73.28,20.16,852.84,2.66,3.8,43.73,41.37,0.0,1.0
2019-10-29 22:00:00,73.0,77.86,19.1,853.63,2.3,3.55,63.63,93.9,0.01,1.0
2019-10-29 23:00:00,73.0,83.7,18.01,853.23,2.13,2.7,87.52,88.57,0.01,1.0
2019-10-30 00:00:00,73.0,84.6,17.95,853.3,1.17,1.52,112.37,118.73,0.0,1.0
2019-10-30 01:00:00,73.0,85.51,17.82,853.32,0.87,1.2,99.87,105.75,0.01,1.0
2019-10-30 02:00:00,73.0,85.52,17.64,853.31,0.84,1.16,179.87,179.18,0.01,1.0
2019-10-30 03:00:00,73.0,87.26,17.57,853.68,0.53,0.72,148.65,147.98,0.01,1.0
2019-10-30 04:00:00,73.0,87.74,17.46,853.97,0.72,1.02,131.32,133.95,0.0,1.0
2019-10-30 05:00:00,73.0,86.35,17.46,854.18,0.92,1.25,145.42,142.97,0.0,1.0
2019-10-30 06:00:00,73.0,87.16,17.31,854.96,0.61,0.91,155.73,147.13,0.0,1.0
2019-10-30 07:00:00,73.0,84.71,17.94,855.46,0.78,1.04,163.7,166.12,0.0,1.0
2019-10-30 08:00:00,73.0,76.8,19.35,855.47,1.11,1.62,213.98,205.53,0.0,1.0
2019-10-30 09:00:00,73.0,66.67,20.59,855.56,1.53,2.39,139.65,132.28,0.0,1.0
2019-10-30 10:00:00,73.0,50.78,23.22,854.59,1.88,2.87,112.73,95.13,0.0,1.0
2019-10-30 11:00:00,73.0,48.5,24.76,853.42,2.66,4.12,74.03,61.6,0.0,1.0
2019-10-30 12:00:00,73.0,49.14,25.52,852.31,3.41,5.4,50.92,65.62,0.0,1.0
2019-10-30 13:00:00,73.0,46.59,25.94,851.38,3.65,5.6,47.63,46.12,0.0,1.0
2019-10-30 14:00:00,73.0,48.14,25.87,850.46,3.43,5.28,34.55,46.33,0.0,1.0
2019-10-30 15:00:00,73.0,49.74,25.86,849.77,4.1,6.22,39.97,35.68,0.0,1.0
2019-10-30 16:00:00,73.0,53.78,25.3,849.82,3.23,4.93,38.15,50.6,0.0,1.0
2019-10-30 17:00:00,73.0,62.31,23.59,850.32,2.52,3.83,49.6,49.92,0.0,1.0
2019-10-30 18:00:00,73.0,68.18,22.27,851.08,0.97,1.68,101.13,105.95,0.0,1.0
2019-10-30 19:00:00,73.0,71.4,21.64,852.18,1.01,1.81,80.13,94.45,0.0,1.0
2019-10-30 20:00:00,73.0,75.67,20.86,853.44,0.88,1.7,96.98,105.53,0.0,1.0
2019-10-30 21:00:00,73.0,77.48,20.14,853.96,0.64,1.12,154.75,138.53,0.0,1.0
2019-10-30 22:00:00,73.0,80.23,19.8,854.23,1.22,1.79,79.68,74.85,0.0,1.0
2019-10-30 23:00:00,73.0,81.76,19.62,854.26,1.54,2.09,103.73,101.37,0.01,1.0
2019-10-31 00:00:00,73.0,86.0,19.02,853.82,0.59,0.89,156.93,162.32,0.08,1.0
2019-10-31 01:00:00,73.0,88.56,18.68,853.49,0.65,1.0,117.9,105.55,0.1,1.0
2019-10-31 02:00:00,73.0,88.34,18.17,853.46,0.61,0.92,170.05,169.37,0.09,1.0
2019-10-31 03:00:00,73.0,87.43,17.71,853.26,1.15,1.38,187.08,186.55,0.07,1.0
2019-10-31 04:00:00,73.0,86.96,17.55,853.16,1.77,2.56,141.87,144.9,0.01,1.0
2019-10-31 05:00:00,73.0,86.01,17.62,853.76,1.05,1.46,161.73,160.62,0.0,1.0
2019-10-31 06:00:00,73.0,87.35,17.57,854.65,0.51,0.75,177.03,164.53,0.0,1.0
2019-10-31 07:00:00,73.0,77.29,19.31,855.08,0.62,0.82,153.12,152.15,0.0,1.0
2019-10-31 08:00:00,73.0,69.86,20.58,855.47,0.8,1.16,80.78,81.67,0.0,1.0
2019-10-31 09:00:00,73.0,59.67,22.42,855.46,0.96,1.39,114.73,119.25,0.0,1.0
2019-10-31 10:00:00,73.0,53.86,23.94,855.03,1.38,2.12,101.78,96.55,0.0,1.0
2019-10-31 11:00:00,73.0,46.12,25.14,854.07,1.25,1.99,80.2,81.0,0.0,1.0
2019-10-31 12:00:00,73.0,41.49,26.71,852.78,1.5,2.34,146.55,128.22,0.0,1.0
2019-10-31 13:00:00,73.0,40.32,27.1,851.45,2.16,3.14,70.08,71.45,0.0,1.0
2019-10-31 14:00:00,73.0,42.93,27.18,850.5,2.73,4.2,51.47,60.07,0.0,1.0
2019-10-31 15:00:00,73.0,46.56,27.06,849.99,3.99,5.99,22.85,37.6,0.0,1.0
2019-10-31 16:00:00,73.0,48.48,26.67,850.07,3.79,5.92,31.58,66.02,0.0,1.0
2019-10-31 17:00:00,73.0,61.44,24.52,850.9,2.99,4.72,34.38,30.8,0.0,1.0
2019-10-31 18:00:00,73.0,70.59,22.69,852.22,1.98,3.13,119.62,122.02,0.0,1.0
2019-10-31 19:00:00,73.0,73.47,21.73,853.41,0.99,1.7,125.65,129.92,0.0,1.0
2019-10-31 20:00:00,73.0,76.57,21.01,854.21,0.74,1.29,149.07,160.65,0.0,1.0
2019-10-31 21:00:00,73.0,79.27,20.78,854.81,1.16,1.66,82.58,92.42,0.0,1.0
2019-10-31 22:00:00,73.0,79.42,20.35,855.04,0.87,1.16,160.83,148.17,0.0,1.0
2019-10-31 23:00:00,73.0,83.13,19.8,854.64,1.13,1.62,86.57,85.9,0.0,1.0
2019-11-01 00:00:00,73.0,83.56,19.33,854.39,0.85,1.25,112.4,110.77,0.0,1.0
2019-11-01 01:00:00,73.0,84.87,18.96,854.2,1.1,1.63,99.02,110.08,0.0,1.0
2019-11-01 02:00:00,73.0,84.0,18.79,853.46,0.88,1.18,122.13,123.85,0.0,1.0
2019-11-01 03:00:00,73.0,85.01,18.24,853.41,0.96,1.36,100.05,113.22,0.0,1.0
2019-11-01 04:00:00,73.0,83.26,18.33,853.8,1.68,2.22,96.28,94.05,0.0,1.0
2019-11-01 05:00:00,73.0,83.74,18.37,854.12,1.32,1.75,116.33,118.2,0.0,1.0
2019-11-01 06:00:00,73.0,81.51,18.66,854.74,0.8,1.11,144.05,131.33,0.0,1.0
2019-11-01 07:00:00,73.0,77.57,19.62,855.56,0.73,1.08,155.73,144.13,0.0,1.0
2019-11-01 08:00:00,73.0,62.21,21.8,855.67,0.88,1.38,163.87,165.07,0.0,1.0
2019-11-01 09:00:00,73.0,59.04,22.8,855.64,1.08,1.68,114.63,97.82,0.0,1.0
2019-11-01 10:00:00,73.0,53.7,24.26,855.11,1.16,1.93,154.6,131.33,0.0,1.0
2019-11-01 11:00:00,73.0,45.78,26.07,853.99,2.0,3.13,142.8,137.32,0.0,1.0
2019-11-01 12:00:00,73.0,50.01,25.39,852.99,2.43,3.72,77.43,83.88,0.0,1.0
2019-11-01 13:00:00,73.0,45.28,26.52,851.67,2.16,3.46,128.88,125.7,0.0,1.0
2019-11-01 14:00:00,73.0,45.7,26.82,850.5,3.39,5.12,56.93,51.77,0.0,1.0
2019-11-01 15:00:00,73.0,50.28,26.18,850.16,3.39,5.27,36.55,43.52,0.0,1.0
2019-11-01 16:00:00,73.0,58.27,24.94,850.51,3.53,5.64,34.48,46.08,0.0,1.0
2019-11-01 17:00:00,73.0,67.03,22.67,851.48,1.89,3.05,176.17,166.33,0.01,1.0
2019-11-01 18:00:00,73.0,73.9,20.36,852.82,1.96,2.97,222.78,224.8,0.04,1.0
2019-11-01 19:00:00,73.0,85.64,18.22,854.24,1.46,2.2,239.77,231.68,0.33,1.0
2019-11-01 20:00:00,73.0,87.95,17.7,855.14,1.5,1.96,161.8,164.05,0.22,1.0
2019-11-01 21:00:00,73.0,87.68,17.74,855.22,1.33,1.66,164.82,161.07,0.02,1.0
2019-11-01 22:00:00,73.0,87.82,17.69,855.21,0.73,0.94,135.83,134.73,0.0,1.0
2019-11-01 23:00:00,73.0,87.4,17.51,854.6,0.73,0.92,171.08,173.52,0.0,1.0
2019-11-02 00:00:00,73.0,87.71,17.42,854.36,0.62,0.88,119.92,114.37,0.0,1.0
2019-11-02 01:00:00,73.0,87.84,17.33,854.09,0.49,0.73,139.03,146.82,0.0,1.0
2019-11-02 02:00:00,73.0,88.08,17.27,853.66,0.56,0.76,154.67,155.42,0.0,1.0
2019-11-02 03:00:00,73.0,87.51,17.26,853.41,0.72,0.94,183.22,185.63,0.0,1.0
2019-11-02 04:00:00,73.0,88.14,17.0,853.6,0.68,0.97,107.15,91.05,0.0,1.0
2019-11-02 05:00:00,73.0,87.49,17.07,854.2,0.57,0.81,152.0,148.2,0.0,1.0
2019-11-02 06:00:00,73.0,86.37,17.1,855.14,1.51,1.98,107.88,110.88,0.0,1.0
2019-11-02 07:00:00,73.0,81.08,18.39,855.44,1.52,2.0,89.0,69.33,0.0,1.0
2019-11-02 08:00:00,73.0,72.63,19.85,855.58,1.52,2.11,57.9,55.13,0.0,1.0
2019-11-02 09:00:00,73.0,61.25,22.43,854.94,1.27,2.06,126.6,120.53,0.0,1.0
2019-11-02 10:00:00,73.0,51.1,24.64,854.1,1.82,2.98,199.98,170.38,0.0,1.0
2019-11-02 11:00:00,73.0,49.6,25.05,853.11,2.2,3.46,63.2,76.93,0.0,1.0
2019-11-02 12:00:00,73.0,45.75,25.84,851.88,2.1,3.61,160.15,142.62,0.0,1.0
2019-11-02 13:00:00,73.0,46.72,26.53,850.74,3.84,5.84,47.8,37.62,0.0,1.0
2019-11-02 14:00:00,73.0,57.91,24.31,850.26,4.66,7.32,41.82,52.45,0.0,1.0
2019-11-02 15:00:00,73.0,62.96,23.03,850.13,3.82,5.92,20.8,70.17,0.0,1.0
2019-11-02 16:00:00,73.0,68.24,22.24,850.74,3.44,5.06,51.62,35.4,0.0,1.0
2019-11-02 17:00:00,73.0,72.25,21.36,851.1,2.24,3.43,46.68,72.88,0.0,1.0
2019-11-02 18:00:00,73.0,73.53,20.62,851.94,1.57,2.47,87.32,67.45,0.0,1.0
2019-11-02 19:00:00,73.0,76.2,20.32,852.79,1.74,2.8,63.92,43.53,0.0,1.0
2019-11-02 20:00:00,73.0,80.45,19.78,853.43,1.51,2.3,66.22,51.8,0.0,1.0
2019-11-02 21:00:00,73.0,82.2,19.47,853.91,1.15,1.61,93.73,84.18,0.0,1.0
2019-11-02 22:00:00,73.0,84.19,19.12,853.98,1.4,1.86,110.37,109.48,0.0,1.0
2019-11-02 23:00:00,73.0,86.1,18.78,853.65,1.42,2.05,76.08,71.72,0.0,1.0
2019-11-03 00:00:00,73.0,85.46,18.83,853.32,1.03,1.41,125.35,123.42,0.0,1.0
2019-11-03 01:00:00,73.0,85.64,18.74,852.58,1.07,1.46,90.63,92.18,0.0,1.0
2019-11-03 02:00:00,73.0,86.21,18.56,851.98,1.74,2.54,82.38,88.67,0.0,97.27
2019-11-03 03:00:00,73.0,84.7,18.61,851.95,1.25,1.94,120.78,112.42,0.0,21.27
2019-11-03 04:00:00,73.0,85.02,18.52,852.01,1.08,1.5,84.42,95.97,0.0,94.73
2019-11-03 05:00:00,73.0,85.34,18.5,852.31,1.23,1.58,62.27,60.43,0.0,1.0
2019-11-03 06:00:00,73.0,85.63,18.43,853.01,1.32,1.73,61.95,74.52,0.0,1.0
2019-11-03 07:00:00,73.0,82.28,19.14,853.63,1.9,2.77,33.53,46.9,0.0,1.0
2019-11-03 08:00:00,73.0,73.39,20.52,854.22,1.8,2.72,118.75,120.75,0.0,1.0
2019-11-03 09:00:00,73.0,63.93,22.17,854.04,0.92,1.52,185.23,174.13,0.0,1.0
2019-11-03 10:00:00,73.0,55.34,23.7,853.16,1.2,1.99,150.03,137.67,0.0,1.0
2019-11-03 11:00:00,73.0,47.54,25.54,852.04,1.18,2.06,144.15,97.43,0.0,1.0
2019-11-03 12:00:00,73.0,46.28,26.1,850.91,2.51,4.01,79.33,119.23,0.0,1.0
2019-11-03 13:00:00,73.0,51.34,25.68,850.06,3.17,5.1,37.48,44.28,0.0,1.0
2019-11-03 14:00:00,73.0,56.37,24.85,849.58,2.52,3.99,61.17,71.27,0.0,1.0
2019-11-03 15:00:00,73.0,63.7,22.48,849.9,2.2,3.27,239.27,242.53,0.0,1.0
2019-11-03 16:00:00,73.0,74.74,20.76,850.09,0.99,1.42,191.78,193.72,0.0,1.0
2019-11-03 17:00:00,73.0,75.96,20.44,850.41,0.69,0.88,169.68,168.97,0.0,1.0
2019-11-03 18:00:00,73.0,77.79,20.07,851.05,0.64,0.88,159.83,160.62,0.0,1.0
2019-11-03 19:00:00,73.0,78.05,19.87,851.99,0.76,1.0,150.83,152.15,0.0,1.0
2019-11-03 20:00:00,73.0,78.83,20.19,852.64,0.53,0.96,151.37,168.22,0.0,1.0
2019-11-03 21:00:00,73.0,76.17,19.6,852.96,1.9,2.82,79.1,71.82,0.0,1.0
2019-11-03 22:00:00,73.0,78.59,18.97,852.8,0.93,1.24,142.77,142.88,0.0,1.0
2019-11-03 23:00:00,73.0,81.32,18.46,852.72,1.58,2.04,76.02,75.87,0.0,1.0
2019-11-04 00:00:00,73.0,82.84,18.13,852.64,0.66,1.01,133.67,137.95,0.0,1.0
2019-11-04 01:00:00,73.0,83.51,17.89,852.0,0.92,1.27,177.37,156.87,0.0,1.0
2019-11-04 02:00:00,73.0,82.79,17.91,851.87,0.67,0.97,136.58,115.8,0.0,1.0
2019-11-04 03:00:00,73.0,83.08,17.68,851.51,0.82,1.18,102.43,100.95,0.0,1.0
2019-11-04 04:00:00,73.0,84.64,17.59,851.5,1.83,2.54,88.62,84.67,0.0,1.0
2019-11-04 05:00:00,73.0,81.47,18.16,852.42,1.96,2.5,101.67,90.47,0.0,1.0
2019-11-04 06:00:00,73.0,80.61,18.29,852.9,1.95,2.58,69.13,67.07,0.0,1.0
2019-11-04 07:00:00,73.0,77.14,19.11,853.49,1.0,1.53,79.77,79.92,0.0,1.0
2019-11-04 08:00:00,73.0,66.95,21.16,853.5,0.94,1.42,133.23,144.32,0.0,1.0
2019-11-04 09:00:00,73.0,60.26,22.78,853.16,1.23,1.96,90.23,99.87,0.0,1.0
2019-11-04 10:00:00,73.0,52.22,24.4,852.45,2.38,3.51,44.25,50.38,0.0,1.0
2019-11-04 11:00:00,73.0,49.51,25.76,851.38,2.89,4.48,52.53,57.12,0.0,1.0
2019-11-04 12:00:00,73.0,46.18,26.54,850.39,3.39,5.38,52.68,66.9,0.0,1.0
2019-11-04 13:00:00,73.0,42.76,27.3,849.32,3.63,5.68,31.38,57.38,0.0,1.0
2019-11-04 14:00:00,73.0,44.08,27.31,848.69,4.04,5.84,38.98,64.48,0.0,1.0
2019-11-04 15:00:00,73.0,37.34,27.01,848.5,2.43,3.6,89.27,93.3,0.0,1.0
2019-11-04 16:00:00,73.0,52.07,24.99,848.99,1.74,2.7,63.27,48.55,0.0,1.0
2019-11-04 17:00:00,73.0,59.12,23.98,849.55,1.96,2.99,54.38,67.58,0.0,1.0
2019-11-04 18:00:00,73.0,71.44,22.5,850.45,2.84,4.24,44.35,40.8,0.0,1.0
2019-11-04 19:00:00,73.0,77.32,21.42,851.49,2.52,3.69,36.25,58.92,0.0,1.0
2019-11-04 20:00:00,73.0,79.35,21.0,852.37,1.21,2.06,105.93,82.62,0.0,1.0
2019-11-04 21:00:00,73.0,80.9,20.76,852.8,1.67,2.73,130.02,112.22,0.0,1.0
2019-11-04 22:00:00,73.0,82.22,20.07,852.74,1.05,1.6,140.45,130.7,0.0,1.0
2019-11-04 23:00:00,73.0,82.04,20.1,852.89,0.82,1.23,107.73,115.93,0.0,1.0
2019-11-05 00:00:00,73.0,82.04,20.0,852.26,1.48,2.12,75.58,84.5,0.0,1.0
2019-11-05 01:00:00,73.0,83.37,19.81,851.8,1.8,2.61,59.52,49.47,0.0,1.0
2019-11-05 02:00:00,73.0,82.14,19.67,851.38,1.93,2.8,43.25,48.05,0.0,1.0
2019-11-05 03:00:00,73.0,83.98,18.99,851.46,1.45,2.05,93.83,90.18,0.0,1.0
2019-11-05 04:00:00,73.0,83.48,18.91,851.85,1.25,1.64,119.07,120.0,0.0,1.0
2019-11-05 05:00:00,73.0,84.96,18.82,852.32,1.79,2.56,55.9,54.22,0.0,1.0
2019-11-05 06:00:00,73.0,82.64,18.96,853.08,2.47,3.62,39.22,49.92,0.0,1.0
2019-11-05 07:00:00,73.0,78.33,19.55,853.92,1.64,2.39,61.73,60.27,0.0,1.0
2019-11-05 08:00:00,73.0,78.63,19.62,854.41,1.88,2.83,82.63,84.25,0.0,1.0
2019-11-05 09:00:00,73.0,76.56,20.12,854.45,1.82,2.5,56.93,58.65,0.0,1.0
2019-11-05 10:00:00,73.0,65.67,21.42,853.64,1.72,2.39,56.48,54.25,0.0,1.0
2019-11-05 11:00:00,73.0,-49.48,-78.86,667.25,-97.75,-96.4,-27.27,-3.48,-99.9,16.0
2019-11-05 12:00:00,73.0,47.73,24.92,851.26,2.74,4.32,73.05,79.18,0.0,1.0
2019-11-05 13:00:00,73.0,50.7,25.07,850.25,2.69,4.7,190.77,151.18,0.0,1.0
2019-11-05 14:00:00,73.0,48.9,26.03,849.4,1.87,3.08,115.92,96.95,0.0,1.0
2019-11-05 15:00:00,73.0,53.08,25.46,849.27,1.33,2.12,98.25,48.98,0.0,1.0
2019-11-05 16:00:00,73.0,60.53,24.3,849.46,1.3,1.94,73.82,71.45,0.0,1.0
2019-11-05 17:00:00,73.0,66.98,23.45,850.2,1.32,2.03,77.68,84.42,0.0,1.0
2019-11-05 18:00:00,73.0,71.31,22.68,850.85,1.92,3.03,56.62,53.72,0.0,1.0
2019-11-05 19:00:00,73.0,75.5,21.99,852.06,1.71,2.7,81.82,77.42,0.0,1.0
